chromosome_id	chromosome_name	ensembl_gene_id	start_position	end_position	strand	external_gene_name	description
11	19	ENSOCUG00000007833	37650520	37653752	1	DLX3	distal-less homeobox 3 [Source:HGNC Symbol;Acc:HGNC:2916]
11	19	ENSOCUG00000007896	49297510	49311971	1	MILR1	mast cell immunoglobulin-like receptor 1 [Source:HGNC Symbol;Acc:HGNC:27570]
11	19	ENSOCUG00000007997	14819800	14840989	1		
11	19	ENSOCUG00000008002	14695385	14817651	-1	CTNS	cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]
11	19	ENSOCUG00000008010	14772940	14783254	1		P2X purinoceptor  [Source:UniProtKB/TrEMBL;Acc:G1SU99]
11	19	ENSOCUG00000008011	52759363	52828097	-1	ABCA8	ATP binding cassette subfamily A member 8 [Source:HGNC Symbol;Acc:HGNC:38]
11	19	ENSOCUG00000008014	43990215	44022850	1	DHX8	DEAH (Asp-Glu-Ala-His) box polypeptide 8 [Source:HGNC Symbol;Acc:HGNC:2749]
11	19	ENSOCUG00000008018	14716017	14760356	1	ITGAE	integrin subunit alpha E [Source:HGNC Symbol;Acc:HGNC:6147]
11	19	ENSOCUG00000008021	39274033	39279193	1		
11	19	ENSOCUG00000008031	44023978	44036743	-1	ETV4	ets variant 4 [Source:HGNC Symbol;Acc:HGNC:3493]
11	19	ENSOCUG00000008033	17439989	17447874	1	TIMM22	translocase of inner mitochondrial membrane 22 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:17317]
11	19	ENSOCUG00000008041	14748669	14750900	-1	GSG2	germ cell associated 2 (haspin) [Source:HGNC Symbol;Acc:HGNC:19682]
11	19	ENSOCUG00000008045	14664014	14693974	1	NCBP3	nuclear cap binding subunit 3 [Source:HGNC Symbol;Acc:HGNC:24612]
11	19	ENSOCUG00000008066	9698223	9715531	1	DHRS7C	dehydrogenase/reductase (SDR family) member 7C [Source:HGNC Symbol;Acc:HGNC:32423]
11	19	ENSOCUG00000008179	21889728	21930464	1	RHBDL3	rhomboid, veinlet-like 3 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:16502]
11	19	ENSOCUG00000008187	21935868	21948925	-1	C17orf75	chromosome 17 open reading frame 75 [Source:HGNC Symbol;Acc:HGNC:30173]
11	19	ENSOCUG00000008195	21954569	21970396	1	ZNF207	zinc finger protein 207 [Source:HGNC Symbol;Acc:HGNC:12998]
11	19	ENSOCUG00000008454	51137164	51659246	1	CEP112	centrosomal protein 112kDa [Source:HGNC Symbol;Acc:HGNC:28514]
11	19	ENSOCUG00000008462	32946335	32986734	-1	TOM1L1	target of myb1 like 1 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11983]
11	19	ENSOCUG00000008473	32937399	32944232	1	COX11	COX11 cytochrome c oxidase copper chaperone [Source:HGNC Symbol;Acc:HGNC:2261]
11	19	ENSOCUG00000008478	32821633	32917534	-1	STXBP4	syntaxin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19694]
11	19	ENSOCUG00000008495	22036489	22081727	1	PSMD11	proteasome 26S subunit, non-ATPase 11 [Source:HGNC Symbol;Acc:HGNC:9556]
11	19	ENSOCUG00000008504	44263383	44275516	1	CD300LG	CD300 molecule like family member g [Source:HGNC Symbol;Acc:HGNC:30455]
11	19	ENSOCUG00000008513	22092401	22338730	-1	MYO1D	myosin ID [Source:HGNC Symbol;Acc:HGNC:7598]
11	19	ENSOCUG00000008528	42089645	42090579	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SVC1]
11	19	ENSOCUG00000008555	44917804	44974281	1	PLEKHM1	pleckstrin homology and RUN domain containing M1 [Source:HGNC Symbol;Acc:HGNC:29017]
11	19	ENSOCUG00000008566	44386919	44412638	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SVE6]
11	19	ENSOCUG00000008567	20676522	20981712	1	NF1	neurofibromin 1 [Source:HGNC Symbol;Acc:HGNC:7765]
11	19	ENSOCUG00000008570	44415754	44421987	1	G6PC3	glucose 6 phosphatase, catalytic, 3 [Source:HGNC Symbol;Acc:HGNC:24861]
11	19	ENSOCUG00000008574	44423053	44453608	-1	HDAC5	histone deacetylase 5 [Source:HGNC Symbol;Acc:HGNC:14068]
11	19	ENSOCUG00000008590	44473059	44487132	1	C17orf53	chromosome 17 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:28460]
11	19	ENSOCUG00000008593	20893756	20898537	-1	OMG	oligodendrocyte myelin glycoprotein [Source:HGNC Symbol;Acc:HGNC:8135]
11	19	ENSOCUG00000008595	20908262	20909590	-1	EVI2B	ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500]
11	19	ENSOCUG00000008601	44491931	44500618	1	ASB16	ankyrin repeat and SOCS box containing 16 [Source:HGNC Symbol;Acc:HGNC:19768]
11	19	ENSOCUG00000008603	20921121	20921807	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SVH7]
11	19	ENSOCUG00000008613	44511454	44514939	-1	ATXN7L3	ataxin 7-like 3 [Source:HGNC Symbol;Acc:HGNC:25416]
11	19	ENSOCUG00000008741	21736279	21745816	1	RNF135	ring finger protein 135 [Source:HGNC Symbol;Acc:HGNC:21158]
11	19	ENSOCUG00000008850	50421319	50431444	-1	CACNG1	Voltage-dependent calcium channel gamma-1 subunit  [Source:UniProtKB/Swiss-Prot;Acc:P19518]
11	19	ENSOCUG00000008856	50254329	50402184	1	HELZ	helicase with zinc finger [Source:HGNC Symbol;Acc:HGNC:16878]
11	19	ENSOCUG00000008956	32193827	32221369	-1	PCTP	phosphatidylcholine transfer protein [Source:HGNC Symbol;Acc:HGNC:8752]
11	19	ENSOCUG00000008981	41732410	41750808	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SWA6]
11	19	ENSOCUG00000008992	41821442	41828351	-1	KRT25	keratin 25, type I [Source:HGNC Symbol;Acc:HGNC:30839]
11	19	ENSOCUG00000008999	41840015	41847562	-1	KRT26	keratin 26, type I [Source:HGNC Symbol;Acc:HGNC:30840]
11	19	ENSOCUG00000009003	41854518	41877429	-1	KRT27	keratin 27, type I [Source:HGNC Symbol;Acc:HGNC:30841]
11	19	ENSOCUG00000009156	38484741	38494714	1	SNF8	SNF8, ESCRT-II complex subunit [Source:HGNC Symbol;Acc:HGNC:17028]
11	19	ENSOCUG00000009159	38497781	38830077	-1	UBE2Z	ubiquitin conjugating enzyme E2Z [Source:HGNC Symbol;Acc:HGNC:25847]
11	19	ENSOCUG00000009206	42431970	42435534	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SWS0]
11	19	ENSOCUG00000009225	6944737	7050490	-1	MYOCD	myocardin [Source:HGNC Symbol;Acc:HGNC:16067]
11	19	ENSOCUG00000009259	43632536	43647625	-1	AARSD1	alanyl-tRNA synthetase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28417]
11	19	ENSOCUG00000009268	43659627	43669125	1	RUNDC1	RUN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25418]
11	19	ENSOCUG00000009277	43698417	43703885	1	RND2	Rho family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:18315]
11	19	ENSOCUG00000009347	56724866	56725975	1	SSTR2	somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]
11	19	ENSOCUG00000009359	4190959	4192437	-1		
11	19	ENSOCUG00000009399	26488715	26492286	1	CA4	carbonic anhydrase 4 precursor  [Source:RefSeq peptide;Acc:NP_001075841]
11	19	ENSOCUG00000009402	26506367	26722444	-1	USP32	ubiquitin specific peptidase 32 [Source:HGNC Symbol;Acc:HGNC:19143]
11	19	ENSOCUG00000009414	26755021	26762862	1	C17orf64	chromosome 17 open reading frame 64 [Source:HGNC Symbol;Acc:HGNC:26990]
11	19	ENSOCUG00000009419	26771423	26845374	-1	APPBP2	amyloid beta precursor protein (cytoplasmic tail) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:622]
11	19	ENSOCUG00000009447	39514279	39523870	1	OSBPL7	oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]
11	19	ENSOCUG00000009452	39503968	39510274	1	MRPL10	mitochondrial ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:14055]
11	19	ENSOCUG00000009453	39495963	39504934	-1	LRRC46	leucine rich repeat containing 46 [Source:HGNC Symbol;Acc:HGNC:25047]
11	19	ENSOCUG00000009457	39496328	39498859	1	SCRN2	secernin 2 [Source:HGNC Symbol;Acc:HGNC:30381]
11	19	ENSOCUG00000009595	22461238	22471334	1	TMEM98	transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]
11	19	ENSOCUG00000009663	41155650	41162438	-1	ORMDL3	ORMDL sphingolipid biosynthesis regulator 3 [Source:HGNC Symbol;Acc:HGNC:16038]
11	19	ENSOCUG00000009682	41191591	41205695	1	GSDMA	gasdermin A [Source:HGNC Symbol;Acc:HGNC:13311]
11	19	ENSOCUG00000009691	41208018	41223833	1	PSMD3	proteasome 26S subunit, non-ATPase 3 [Source:HGNC Symbol;Acc:HGNC:9560]
11	19	ENSOCUG00000009698	29990007	30006671	-1	LPO	lactoperoxidase [Source:HGNC Symbol;Acc:HGNC:6678]
11	19	ENSOCUG00000009701	41228718	41230859	1	CSF3	colony stimulating factor 3 [Source:HGNC Symbol;Acc:HGNC:2438]
11	19	ENSOCUG00000009705	29943034	29967918	1	BZRAP1	benzodiazepine receptor (peripheral) associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]
11	19	ENSOCUG00000009709	41231527	41259519	-1	MED24	mediator complex subunit 24 [Source:HGNC Symbol;Acc:HGNC:22963]
11	19	ENSOCUG00000009728	41278168	41292048	1	THRA	thyroid hormone receptor, alpha [Source:HGNC Symbol;Acc:HGNC:11796]
11	19	ENSOCUG00000009729	29850150	29914840	1	RNF43	ring finger protein 43 [Source:HGNC Symbol;Acc:HGNC:18505]
11	19	ENSOCUG00000009732	41290118	41298931	-1	NR1D1	nuclear receptor subfamily 1 group D member 1 [Source:HGNC Symbol;Acc:HGNC:7962]
11	19	ENSOCUG00000009733	29791746	29845104	1	HSF5	heat shock transcription factor family member 5 [Source:HGNC Symbol;Acc:HGNC:26862]
11	19	ENSOCUG00000009743	29770660	29788664	1	MTMR4	myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]
11	19	ENSOCUG00000009757	29754609	29763207	1	SEPT4	septin 4 [Source:HGNC Symbol;Acc:HGNC:9165]
11	19	ENSOCUG00000009765	29739364	29741738	1	C17orf47	chromosome 17 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:26844]
11	19	ENSOCUG00000009775	29650137	29719930	1	TEX14	testis expressed 14 [Source:HGNC Symbol;Acc:HGNC:11737]
11	19	ENSOCUG00000009880	25440410	25441006	-1	DUSP14	dual specificity phosphatase 14 [Source:HGNC Symbol;Acc:HGNC:17007]
11	19	ENSOCUG00000009885	13866890	13921461	-1	SLC13A5	solute carrier family 13 (sodium-dependent citrate transporter), member 5 [Source:HGNC Symbol;Acc:HGNC:23089]
11	19	ENSOCUG00000009990	37568632	37598932	-1	ITGA3	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]
11	19	ENSOCUG00000010006	30052698	30053633	-1	OR4D2	olfactory receptor family 4 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8294]
11	19	ENSOCUG00000010009	30030864	30043919	-1	EPX	eosinophil peroxidase [Source:HGNC Symbol;Acc:HGNC:3423]
11	19	ENSOCUG00000010018	30020962	30035840	1	MKS1	Meckel syndrome, type 1 [Source:HGNC Symbol;Acc:HGNC:7121]
11	19	ENSOCUG00000010095	7666828	7700948	1	ZNF18	zinc finger protein 18 [Source:HGNC Symbol;Acc:HGNC:12969]
11	19	ENSOCUG00000010096	7536455	7658352	-1	MAP2K4	mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]
11	19	ENSOCUG00000010145	11090080	11091539	1		
11	19	ENSOCUG00000010204	12399435	12416748	1	MINK1	misshapen-like kinase 1 [Source:HGNC Symbol;Acc:HGNC:17565]
11	19	ENSOCUG00000010207	9190286	9246960	1	MYH13	myosin-13  [Source:RefSeq peptide;Acc:NP_001156538]
11	19	ENSOCUG00000010229	9145213	9173315	1	MYH8	myosin, heavy chain 8, skeletal muscle, perinatal [Source:HGNC Symbol;Acc:HGNC:7578]
11	19	ENSOCUG00000010231	12417817	12421746	-1	CHRNE	cholinergic receptor, nicotinic epsilon [Source:HGNC Symbol;Acc:HGNC:1966]
11	19	ENSOCUG00000010340	11175955	11184659	-1	ALOX15B	arachidonate 15-lipoxygenase, type B [Source:HGNC Symbol;Acc:HGNC:434]
11	19	ENSOCUG00000010375	11601528	11606681	-1		Eukaryotic initiation factor 4A-I  [Source:UniProtKB/TrEMBL;Acc:G1SZ59]
11	19	ENSOCUG00000010383	11598641	11600423	-1	CD68	CD68 molecule [Source:HGNC Symbol;Acc:HGNC:1693]
11	19	ENSOCUG00000010389	11593637	11597021	-1	MPDU1	mannose-P-dolichol utilization defect 1 [Source:HGNC Symbol;Acc:HGNC:7207]
11	19	ENSOCUG00000010393	11577982	11589737	1	FXR2	fragile X mental retardation, autosomal homolog 2 [Source:HGNC Symbol;Acc:HGNC:4024]
11	19	ENSOCUG00000010416	53916674	53923901	1	KCNJ2	Inward rectifier potassium channel 2  [Source:UniProtKB/Swiss-Prot;Acc:P49656]
11	19	ENSOCUG00000010440	30465444	30862371	-1	MSI2	musashi RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]
11	19	ENSOCUG00000010449	3721957	3747119	1	ADORA2B	Adenosine receptor A2b  [Source:UniProtKB/Swiss-Prot;Acc:Q32ZE2]
11	19	ENSOCUG00000010451	3766027	3793159	1	TTC19	tetratricopeptide repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:26006]
11	19	ENSOCUG00000010460	3796599	3932284	-1	NCOR1	nuclear receptor corepressor 1 [Source:HGNC Symbol;Acc:HGNC:7672]
11	19	ENSOCUG00000010483	4058681	4071086	-1	CENPV	centromere protein V [Source:HGNC Symbol;Acc:HGNC:29920]
11	19	ENSOCUG00000010505	17798106	17874582	-1	CPD	carboxypeptidase D [Source:HGNC Symbol;Acc:HGNC:2301]
11	19	ENSOCUG00000010547	32586495	32635769	-1	HLF	hepatic leukemia factor [Source:HGNC Symbol;Acc:HGNC:4977]
11	19	ENSOCUG00000010549	32499794	32533624	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SZI9]
11	19	ENSOCUG00000010569	40942633	40967728	1	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]
11	19	ENSOCUG00000010591	40966780	40967962	-1	MIEN1	migration and invasion enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28230]
11	19	ENSOCUG00000010703	33965106	33967127	-1	KIF2B	kinesin family member 2B [Source:HGNC Symbol;Acc:HGNC:29443]
11	19	ENSOCUG00000010792	22496158	22505000	1	SPACA3	Lysozyme C; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SZZ6]
11	19	ENSOCUG00000010794	26985715	27415495	1	BCAS3	breast carcinoma amplified sequence 3 [Source:HGNC Symbol;Acc:HGNC:14347]
11	19	ENSOCUG00000010798	11076162	11076646	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SZZ9]
11	19	ENSOCUG00000010809	11026715	11044600	1	CTC1	CTS telomere maintenance complex component 1 [Source:HGNC Symbol;Acc:HGNC:26169]
11	19	ENSOCUG00000010815	46556313	46643919	-1	CDC27	cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]
11	19	ENSOCUG00000010823	10996822	11022433	-1	PFAS	phosphoribosylformylglycinamidine synthase [Source:HGNC Symbol;Acc:HGNC:8863]
11	19	ENSOCUG00000010829	46660458	46674214	1	MYL4	myosin light chain 4 [Source:HGNC Symbol;Acc:HGNC:7585]
11	19	ENSOCUG00000010834	27645975	27679056	1	TBX4	T-box 4 [Source:HGNC Symbol;Acc:HGNC:11603]
11	19	ENSOCUG00000010841	10987143	10990790	1	SLC25A35	solute carrier family 25 member 35 [Source:HGNC Symbol;Acc:HGNC:31921]
11	19	ENSOCUG00000010844	10958069	10975169	-1	ARHGEF15	Rho guanine nucleotide exchange factor 15 [Source:HGNC Symbol;Acc:HGNC:15590]
11	19	ENSOCUG00000010908	8104882	8440637	-1	SHISA6	shisa family member 6 [Source:HGNC Symbol;Acc:HGNC:34491]
11	19	ENSOCUG00000010989	40572177	40687444	-1	FBXL20	F-box and leucine-rich repeat protein 20 [Source:HGNC Symbol;Acc:HGNC:24679]
11	19	ENSOCUG00000011000	9476032	9574229	1	GAS7	growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]
11	19	ENSOCUG00000011022	30077833	30078768	-1	OR4D1	olfactory receptor family 4 subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:8293]
11	19	ENSOCUG00000011034	43124318	43146827	-1	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor) [Source:HGNC Symbol;Acc:HGNC:11364]
11	19	ENSOCUG00000011173	42417524	42422771	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TL31]
11	19	ENSOCUG00000011252	14942425	14981684	1	SPATA22	spermatogenesis associated 22 [Source:HGNC Symbol;Acc:HGNC:30705]
11	19	ENSOCUG00000011309	40442704	40479676	-1	PLXDC1	plexin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20945]
11	19	ENSOCUG00000011338	31133632	31147811	1	TRIM25	tripartite motif containing 25 [Source:HGNC Symbol;Acc:HGNC:12932]
11	19	ENSOCUG00000011345	31106868	31124675	1	COIL	coilin [Source:HGNC Symbol;Acc:HGNC:2184]
11	19	ENSOCUG00000011355	31071906	31099890	-1	SCPEP1	serine carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:29507]
11	19	ENSOCUG00000011386	46310443	46347765	1	MAPT	microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]
11	19	ENSOCUG00000011401	46334653	46496390	-1	KANSL1	KAT8 regulatory NSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24565]
11	19	ENSOCUG00000011560	38764590	38766357	1	HOXB6	homeobox B6 [Source:HGNC Symbol;Acc:HGNC:5117]
11	19	ENSOCUG00000011580	45118995	45121758	1	SPATA32	spermatogenesis associated 32 [Source:HGNC Symbol;Acc:HGNC:26349]
11	19	ENSOCUG00000011582	44284418	44312622	-1	MPP2	membrane protein, palmitoylated 2 [Source:HGNC Symbol;Acc:HGNC:7220]
11	19	ENSOCUG00000011591	47418248	47446197	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T1K6]
11	19	ENSOCUG00000011639	55820444	55823755	1	SOX9	SRY-box 9 [Source:HGNC Symbol;Acc:HGNC:11204]
11	19	ENSOCUG00000011731	41885189	41888685	-1	KRT10	keratin 10, type I [Source:HGNC Symbol;Acc:HGNC:6413]
11	19	ENSOCUG00000011758	39939322	40010423	1	ARHGAP23	Rho GTPase activating protein 23 [Source:HGNC Symbol;Acc:HGNC:29293]
11	19	ENSOCUG00000011781	42570110	42572960	-1	KRT16	keratin 16, type I [Source:HGNC Symbol;Acc:HGNC:6423]
11	19	ENSOCUG00000011848	12325899	12328144	1	PSMB6	proteasome subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:9543]
11	19	ENSOCUG00000011883	56751245	56760137	1	COG1	component of oligomeric golgi complex 1 [Source:HGNC Symbol;Acc:HGNC:6545]
11	19	ENSOCUG00000011957	11052807	11058032	1	AURKB	aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]
11	19	ENSOCUG00000011992	42151611	42226373	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SWV0]
11	19	ENSOCUG00000012021	8863855	8878427	1	TMEM220	transmembrane protein 220 [Source:HGNC Symbol;Acc:HGNC:33757]
11	19	ENSOCUG00000012043	14639627	14657979	1	CAMKK1	calcium/calmodulin-dependent protein kinase kinase 1, alpha [Source:HGNC Symbol;Acc:HGNC:1469]
11	19	ENSOCUG00000012063	42674772	42688146	-1	JUP	junction plakoglobin [Source:HGNC Symbol;Acc:HGNC:6207]
11	19	ENSOCUG00000012070	14077426	14110005	-1	SPNS2	spinster homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:26992]
11	19	ENSOCUG00000012076	14061786	14075445	1	MYBBP1A	MYB binding protein (P160) 1a [Source:HGNC Symbol;Acc:HGNC:7546]
11	19	ENSOCUG00000012081	40502579	40519903	-1	CACNB1	calcium channel, voltage-dependent, beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:1401]
11	19	ENSOCUG00000012090	48922101	49013142	-1	ERN1	endoplasmic reticulum to nucleus signaling 1 [Source:HGNC Symbol;Acc:HGNC:3449]
11	19	ENSOCUG00000012112	49023108	49117761	-1	TEX2	testis expressed 2 [Source:HGNC Symbol;Acc:HGNC:30884]
11	19	ENSOCUG00000012115	51720856	51747920	1	AXIN2	axin 2 [Source:HGNC Symbol;Acc:HGNC:904]
11	19	ENSOCUG00000012149	26299055	26303241	-1	MRM1	mitochondrial rRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26202]
11	19	ENSOCUG00000012159	23983595	24029330	1	TMEM132E	transmembrane protein 132E [Source:HGNC Symbol;Acc:HGNC:26991]
11	19	ENSOCUG00000012166	45127083	45145359	-1	FMNL1	formin like 1 [Source:HGNC Symbol;Acc:HGNC:1212]
11	19	ENSOCUG00000012215	14879083	14906816	1	TRPV3	transient receptor potential cation channel, subfamily V, member 3 [Source:HGNC Symbol;Acc:HGNC:18084]
11	19	ENSOCUG00000012228	14847593	14873511	1	TRPV1	transient receptor potential cation channel subfamily V member 1  [Source:RefSeq peptide;Acc:NP_001075635]
11	19	ENSOCUG00000012276	18964989	18972088	-1	CRYBA1	crystallin beta A1 [Source:HGNC Symbol;Acc:HGNC:2394]
11	19	ENSOCUG00000012304	37500113	37501489	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T311]
11	19	ENSOCUG00000012325	39366672	39376318	-1	CDK5RAP3	CDK5 regulatory subunit associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18673]
11	19	ENSOCUG00000012343	24283953	24358678	-1	CCT6B	chaperonin containing TCP1, subunit 6B (zeta 2) [Source:HGNC Symbol;Acc:HGNC:1621]
11	19	ENSOCUG00000012383	45628275	45651675	-1	MEIOC	meiosis specific with coiled-coil domain [Source:HGNC Symbol;Acc:HGNC:26670]
11	19	ENSOCUG00000012422	5586728	5734821	-1	COX10	COX10 heme A:farnesyltransferase cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:2260]
11	19	ENSOCUG00000012432	5502986	5548874	-1	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198]
11	19	ENSOCUG00000012506	21756946	21849785	1	RHOT1	ras homolog family member T1 [Source:HGNC Symbol;Acc:HGNC:21168]
11	19	ENSOCUG00000012601	47657176	47738525	-1	MARCH10	membrane associated ring-CH-type finger 10 [Source:HGNC Symbol;Acc:HGNC:26655]
11	19	ENSOCUG00000012681	18624187	18628597	-1	TP53I13	tumor protein p53 inducible protein 13 [Source:HGNC Symbol;Acc:HGNC:25102]
11	19	ENSOCUG00000012687	18587329	18606103	-1	ANKRD13B	ankyrin repeat domain 13B [Source:HGNC Symbol;Acc:HGNC:26363]
11	19	ENSOCUG00000012688	11364874	11484824	-1	DNAH2	dynein, axonemal, heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:2948]
11	19	ENSOCUG00000012691	45521101	45522291	1	GJC1	gap junction delta-3 protein  [Source:RefSeq peptide;Acc:NP_001185978]
11	19	ENSOCUG00000012700	18578754	18585370	1	CORO6	coronin 6 [Source:HGNC Symbol;Acc:HGNC:21356]
11	19	ENSOCUG00000012703	6709817	6734941	1	ELAC2	elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]
11	19	ENSOCUG00000012756	49352338	49384685	1	CEP95	centrosomal protein 95kDa [Source:HGNC Symbol;Acc:HGNC:25141]
11	19	ENSOCUG00000012776	49391072	49529285	-1	SMURF2	SMAD specific E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16809]
11	19	ENSOCUG00000012800	31166426	31193373	-1	DGKE	diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852]
11	19	ENSOCUG00000012816	38666488	38668722	1	HOXB13	homeobox B13 [Source:HGNC Symbol;Acc:HGNC:5112]
11	19	ENSOCUG00000012856	48796467	48800643	-1	ICAM2	intercellular adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:5345]
11	19	ENSOCUG00000012881	37474894	37582234	1	COL1A1	collagen, type I, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2197]
11	19	ENSOCUG00000012907	39559625	39570319	-1	TBX21	T-box 21 [Source:HGNC Symbol;Acc:HGNC:11599]
11	19	ENSOCUG00000012973	15174206	15175150	-1		
11	19	ENSOCUG00000013005	40892797	40915432	1	STARD3	StAR related lipid transfer domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17579]
11	19	ENSOCUG00000013008	16137256	16148932	-1	DPH1	diphthamide biosynthesis 1 [Source:HGNC Symbol;Acc:HGNC:3003]
11	19	ENSOCUG00000013018	15859112	16123443	1	SMG6	SMG6 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:17809]
11	19	ENSOCUG00000013025	44366866	44374044	1	NAGS	N-acetylglutamate synthase [Source:HGNC Symbol;Acc:HGNC:17996]
11	19	ENSOCUG00000013026	47091517	47092155	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T4K6]
11	19	ENSOCUG00000013030	44372250	44374513	-1	TMEM101	transmembrane protein 101 [Source:HGNC Symbol;Acc:HGNC:28653]
11	19	ENSOCUG00000013068	44337142	44337676	-1	PYY	peptide YY [Source:HGNC Symbol;Acc:HGNC:9748]
11	19	ENSOCUG00000013079	42462989	42471348	-1	KRT32	keratin 32, type I [Source:HGNC Symbol;Acc:HGNC:6449]
